movie_title,duration,budget,gross,imdb_score,success_category,num_voted_users,movie_facebook_likes,director_facebook_likes,title_year,genres,country,language,content_rating,aspect_ratio,color,profit,roi,budget_millions,gross_millions
Not Cool ,93.0,600000.0,35688.0,5.1,Average,4167,0,247.0,2014.0,Comedy,USA,English,Not Rated,,Color,-564312.0,-94.052,0.6,0.035688
Dead Snow ,91.0,800000.0,41709.0,6.4,Hit,54601,23000,75.0,2009.0,Comedy|Horror,Norway,Norwegian,Not Rated,1.85,Color,-758291.0,-94.786375,0.8,0.041709
Saints and Soldiers ,90.0,780000.0,1310270.0,6.8,Hit,17725,1000,38.0,2003.0,Action|Adventure|Drama|War,USA,English,PG-13,,Color,530270.0,67.98333333333333,0.78,1.31027
Vessel ,14.0,0.0,0.0,6.2,Hit,292,14,0.0,2012.0,Horror|Sci-Fi|Short|Thriller,USA,English,,,Color,0.0,,0.0,0.0
American Graffiti ,112.0,777000.0,115000000.0,7.5,Hit,63839,0,0.0,1973.0,Comedy|Drama|Music,USA,English,PG,2.35,Color,114223000.0,14700.514800514802,0.777,115.0
Iraq for Sale: The War Profiteers ,75.0,750000.0,0.0,7.7,Hit,1477,274,21.0,2006.0,Documentary|War,USA,English,,1.78,Color,-750000.0,-100.0,0.75,0.0
Aqua Teen Hunger Force Colon Movie Film for Theaters ,86.0,750000.0,5518918.0,6.9,Hit,12160,307,8.0,2007.0,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,USA,English,R,1.85,Color,4768918.0,635.8557333333333,0.75,5.518918
Safety Not Guaranteed ,86.0,750000.0,4007792.0,7.0,Hit,101287,31000,365.0,2012.0,Comedy|Drama|Romance,USA,English,R,2.35,Color,3257792.0,434.37226666666663,0.75,4.007792
Kevin Hart: Laugh at My Pain ,89.0,0.0,7705974.0,7.5,Hit,3543,614,15.0,2011.0,Comedy|Documentary,USA,English,R,1.85,Color,7705974.0,0.0,0.0,7.705974
Kill List ,95.0,500000.0,26297.0,6.3,Hit,25750,0,214.0,2011.0,Crime|Horror|Thriller,UK,English,Not Rated,2.35,Color,-473703.0,-94.7406,0.5,0.026297
The Innkeepers ,101.0,750000.0,77501.0,5.5,Average,27260,0,243.0,2011.0,Horror,USA,English,R,2.35,Color,-672499.0,-89.66653333333333,0.75,0.077501
The Unborn ,89.0,16000000.0,42638165.0,4.8,Average,42183,0,687.0,2009.0,Drama|Fantasy|Horror|Mystery|Thriller,USA,English,PG-13,2.35,Color,26638165.0,166.48853125,16.0,42.638165
The Conformist ,106.0,750000.0,0.0,8.1,Hit,17813,0,973.0,1970.0,Drama,Italy,Italian,R,1.66,Color,-750000.0,-100.0,0.75,0.0
Interview with the Assassin ,88.0,750000.0,47329.0,6.6,Hit,1661,163,168.0,2002.0,Drama,USA,English,R,1.78,Color,-702671.0,-93.68946666666666,0.75,0.047329
Donkey Punch ,99.0,900000.0,18378.0,5.2,Average,9376,0,4.0,2008.0,Crime|Drama|Horror|Thriller,UK,English,R,1.85,Color,-881622.0,-97.958,0.9,0.018378
All the Boys Love Mandy Lane ,90.0,750000.0,0.0,5.6,Average,25951,2000,129.0,2006.0,Horror,USA,English,R,2.35,Color,-750000.0,-100.0,0.75,0.0
Bled ,95.0,750000.0,0.0,3.1,Average,851,128,3.0,2009.0,Horror,USA,English,R,1.85,Color,-750000.0,-100.0,0.75,0.0
High Noon ,85.0,750000.0,0.0,8.1,Hit,80193,3000,160.0,1952.0,Thriller|Western,USA,English,PG,1.37, Black and White,-750000.0,-100.0,0.75,0.0
Hoop Dreams ,170.0,700000.0,7830611.0,8.3,Hit,18980,0,23.0,1994.0,Documentary|Drama|Sport,USA,English,PG-13,1.33,Color,7130611.0,1018.6587142857143,0.7,7.830611
Rize ,86.0,0.0,3278611.0,7.1,Hit,2877,903,30.0,2005.0,Documentary|Music,USA,English,PG-13,1.33,Color,3278611.0,0.0,0.0,3.278611
Destiny ,103.0,0.0,0.0,8.1,Hit,3089,1000,364.0,2014.0,Action|Adventure|Fantasy|Sci-Fi,USA,English,,,Color,0.0,,0.0,0.0
L.I.E. ,97.0,700000.0,1141829.0,7.2,Hit,8509,420,52.0,2001.0,Crime|Drama,USA,English,NC-17,1.85,Color,441829.0,63.11842857142857,0.7,1.141829
The Sisterhood of Night ,104.0,1000000.0,0.0,6.3,Hit,1354,523,0.0,2014.0,Drama|Mystery|Thriller,USA,English,PG-13,2.35,Color,-1000000.0,-100.0,1.0,0.0
B-Girl ,88.0,0.0,0.0,4.0,Average,551,303,0.0,2009.0,Drama|Music|Romance,USA,English,PG-13,,Color,0.0,,0.0,0.0
King Kong ,201.0,207000000.0,218051260.0,7.2,Hit,316027,0,0.0,2005.0,Action|Adventure|Drama|Romance,New Zealand,English,PG-13,2.35,Color,11051260.0,5.338772946859904,207.0,218.05126
House of Wax ,108.0,30000000.0,32048809.0,5.3,Average,94463,0,174.0,2005.0,Horror,Australia,English,R,1.85,Color,2048809.0,6.829363333333334,30.0,32.048809
Half Nelson ,106.0,700000.0,2694973.0,7.2,Hit,70885,0,31.0,2006.0,Drama,USA,English,R,1.85,Color,1994973.0,284.99614285714284,0.7,2.694973
Naturally Native ,107.0,700000.0,10508.0,6.5,Hit,103,102,0.0,1998.0,Drama,USA,English,PG-13,,Color,-689492.0,-98.49885714285715,0.7,0.010508
Hav Plenty ,84.0,650000.0,2301777.0,6.5,Hit,819,161,21.0,1997.0,Comedy,USA,English,R,,Color,1651777.0,254.11953846153844,0.65,2.301777
Adulterers ,91.0,750000.0,0.0,4.9,Average,514,158,0.0,2015.0,Crime|Drama|Thriller,USA,English,,2.35,Color,-750000.0,-100.0,0.75,0.0
Escape from Tomorrow ,90.0,0.0,169719.0,5.2,Average,7384,0,13.0,2013.0,Fantasy|Horror,USA,English,Not Rated,1.85, Black and White,169719.0,0.0,0.0,0.169719
Starsuckers ,103.0,400000.0,0.0,7.4,Hit,474,203,2.0,2009.0,Documentary,UK,English,,,Color,-400000.0,-100.0,0.4,0.0
The Hadza: Last of the First ,71.0,650000.0,0.0,7.4,Hit,5,5,0.0,2014.0,Documentary,USA,English,,,Color,-650000.0,-100.0,0.65,0.0
After ,90.0,650000.0,0.0,5.4,Average,3699,1000,4.0,2012.0,Fantasy|Horror|Mystery|Thriller,USA,English,PG-13,2.35,Color,-650000.0,-100.0,0.65,0.0
Treachery ,67.0,625000.0,0.0,3.9,Average,344,0,4.0,2013.0,Drama|Thriller,USA,English,,,Color,-625000.0,-100.0,0.625,0.0
Walter ,94.0,700000.0,0.0,5.3,Average,1432,0,7.0,2015.0,Comedy|Drama,USA,English,,,Color,-700000.0,-100.0,0.7,0.0
Top Hat ,81.0,609000.0,3000000.0,7.8,Hit,13269,1000,10.0,1935.0,Comedy|Musical|Romance,USA,English,Approved,1.37, Black and White,2391000.0,392.6108374384237,0.609,3.0
The Blair Witch Project ,81.0,60000.0,140530114.0,6.4,Hit,186786,0,19.0,1999.0,Horror,USA,English,R,1.33, Black and White,140470114.0,234116.85666666666,0.06,140.530114
Woodstock ,215.0,600000.0,13300000.0,8.1,Hit,12631,0,14.0,1970.0,Documentary|History|Music,USA,English,R,2.2,Color,12700000.0,2116.666666666667,0.6,13.3
The Kentucky Fried Movie ,83.0,650000.0,0.0,6.5,Hit,13915,0,644.0,1977.0,Comedy,USA,English,R,1.85,Color,-650000.0,-100.0,0.65,0.0
Mercy Streets ,106.0,600000.0,171988.0,5.6,Average,448,12,16.0,2000.0,Action|Crime|Drama,USA,English,PG-13,1.85,Color,-428012.0,-71.33533333333332,0.6,0.171988
Arnolds Park ,103.0,600000.0,23616.0,5.6,Average,94,11,0.0,2007.0,Mystery|Thriller,USA,English,PG-13,1.78,Color,-576384.0,-96.06400000000001,0.6,0.023616
Broken Vessels ,90.0,600000.0,13493.0,6.6,Hit,531,51,4.0,1998.0,Drama,USA,English,R,1.85,Color,-586507.0,-97.75116666666666,0.6,0.013493
Water & Power ,88.0,0.0,79043.0,6.3,Hit,85,358,12.0,2013.0,Crime|Drama,USA,English,Not Rated,,Color,79043.0,0.0,0.0,0.079043
They Will Have to Kill Us First ,105.0,400000.0,0.0,7.7,Hit,74,34,0.0,2015.0,Documentary,UK,French,,,Color,-400000.0,-100.0,0.4,0.0
Crop Circles: Quest for Truth ,115.0,750000.0,0.0,7.0,Hit,204,32,3.0,2002.0,Documentary,USA,English,,,Color,-750000.0,-100.0,0.75,0.0
Light from the Darkroom ,90.0,600000.0,0.0,8.0,Hit,6,9,0.0,2014.0,Action|Drama|Thriller,USA,English,PG-13,,Color,-600000.0,-100.0,0.6,0.0
Irreplaceable ,102.0,0.0,0.0,7.2,Hit,389,36,12.0,2016.0,Comedy|Drama,France,French,,,Color,0.0,,0.0,0.0
The Maid's Room ,98.0,600000.0,0.0,4.5,Average,719,128,5.0,2013.0,Thriller,USA,English,,,Color,-600000.0,-100.0,0.6,0.0
A Hard Day's Night ,87.0,560000.0,515005.0,7.7,Hit,31429,0,44.0,1964.0,Comedy|Musical,UK,English,Approved,1.75, Black and White,-44995.0,-8.034821428571428,0.56,0.515005
The Harvest/La Cosecha ,80.0,560000.0,2245.0,7.2,Hit,57,88,6.0,2011.0,Documentary,USA,English,,,Color,-557755.0,-99.59910714285715,0.56,0.002245
Love Letters ,88.0,550000.0,0.0,6.1,Hit,487,7,11.0,1983.0,Drama|Romance,USA,English,R,,Color,-550000.0,-100.0,0.55,0.0
Julija in alfa Romeo ,83.0,500000.0,0.0,6.4,Hit,86,18,0.0,2015.0,Comedy,Slovenia,Slovenian,,2.35,Color,-500000.0,-100.0,0.5,0.0
Fireproof ,122.0,500000.0,33451479.0,6.5,Hit,17068,0,589.0,2008.0,Drama|Romance,USA,English,PG,1.85,Color,32951479.0,6590.2958,0.5,33.451479
Faith Connections ,115.0,550000.0,0.0,7.0,Hit,113,126,95.0,2013.0,Biography|Documentary|Drama,India,Hindi,,1.85,Color,-550000.0,-100.0,0.55,0.0
Benji ,86.0,500000.0,39552600.0,6.1,Hit,3411,816,24.0,1974.0,Adventure|Family|Romance,USA,English,G,1.85,Color,39052600.0,7810.5199999999995,0.5,39.5526
Open Water ,79.0,500000.0,30500882.0,5.7,Average,42256,0,9.0,2003.0,Adventure|Biography|Drama|Horror|Thriller,USA,English,R,1.85,Color,30000882.0,6000.1764,0.5,30.500882
High Road ,87.0,0.0,0.0,5.4,Average,1305,244,490.0,2011.0,Comedy,USA,English,R,,Color,0.0,,0.0,0.0
Kingdom of the Spiders ,97.0,500000.0,17000000.0,5.9,Average,3274,0,8.0,1977.0,Horror|Sci-Fi,USA,English,PG,1.85,Color,16500000.0,3300.0,0.5,17.0
Mad Hot Ballroom ,105.0,0.0,8044906.0,7.5,Hit,3156,588,2.0,2005.0,Documentary|Family|Music,USA,English,PG,1.85,Color,8044906.0,0.0,0.0,8.044906
The Station Agent ,89.0,500000.0,5739376.0,7.7,Hit,58260,0,310.0,2003.0,Comedy|Drama,USA,English,R,1.85,Color,5239376.0,1047.8752,0.5,5.739376
To Save a Life ,120.0,1000000.0,3773863.0,7.1,Hit,4583,0,3.0,2009.0,Drama,USA,English,PG-13,2.35,Color,2773863.0,277.3863,1.0,3.773863
Wordplay ,94.0,0.0,3117666.0,7.4,Hit,3394,694,3.0,2006.0,Documentary,USA,English,PG,1.66,Color,3117666.0,0.0,0.0,3.117666
Beyond the Mat ,108.0,500000.0,2047570.0,7.6,Hit,6790,491,6.0,1999.0,Biography|Documentary|Sport,USA,English,R,1.85,Color,1547570.0,309.51399999999995,0.5,2.04757
The Singles Ward ,102.0,500000.0,1250798.0,6.4,Hit,1099,43,0.0,2002.0,Comedy|Drama|Romance,USA,English,PG,,Color,750798.0,150.15959999999998,0.5,1.250798
Osama ,83.0,46000.0,1127331.0,7.4,Hit,7559,0,6.0,2003.0,Drama,Afghanistan,Dari,PG-13,1.85,Color,1081331.0,2350.7195652173914,0.046,1.127331
Sholem Aleichem: Laughing in the Darkness ,93.0,500000.0,906666.0,6.8,Hit,154,287,0.0,2011.0,Documentary,USA,English,Unrated,16.0,Color,406666.0,81.3332,0.5,0.906666
Groove ,86.0,500000.0,1114943.0,6.5,Hit,3562,0,7.0,2000.0,Drama|Music,USA,English,R,1.85,Color,614943.0,122.9886,0.5,1.114943
The R.M. ,101.0,500000.0,1111615.0,6.0,Average,651,44,0.0,2003.0,Comedy|Crime|Family,USA,English,PG,,Color,611615.0,122.32300000000001,0.5,1.111615
Twin Falls Idaho ,111.0,500000.0,985341.0,7.3,Hit,3479,180,35.0,1999.0,Drama,USA,English,R,1.85,Color,485341.0,97.0682,0.5,0.985341
Mean Creek ,90.0,500000.0,603943.0,7.3,Hit,26407,1000,9.0,2004.0,Crime|Drama,USA,English,R,1.85,Color,103943.0,20.7886,0.5,0.603943
Hurricane Streets ,86.0,500000.0,334041.0,6.5,Hit,1038,51,204.0,1997.0,Crime|Drama|Romance,USA,English,R,1.85, Black and White,-165959.0,-33.1918,0.5,0.334041
Never Again ,98.0,500000.0,295468.0,6.0,Average,709,139,71.0,2001.0,Comedy|Romance,USA,English,R,1.85,Color,-204532.0,-40.9064,0.5,0.295468
Civil Brand ,91.0,500000.0,243347.0,5.3,Average,553,86,21.0,2002.0,Crime|Drama|Thriller,USA,English,R,1.85,Color,-256653.0,-51.330600000000004,0.5,0.243347
Lonesome Jim ,91.0,500000.0,154077.0,6.6,Hit,6884,238,12000.0,2005.0,Comedy|Drama,USA,English,R,1.85,Color,-345923.0,-69.18459999999999,0.5,0.154077
Drinking Buddies ,90.0,0.0,342936.0,6.1,Hit,45928,0,217.0,2013.0,Comedy|Drama|Romance,USA,English,R,2.35,Color,342936.0,0.0,0.0,0.342936
Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,88.0,500000.0,151389.0,7.1,Hit,774,590,0.0,2012.0,Documentary,USA,English,,,Color,-348611.0,-69.7222,0.5,0.151389
Seven Samurai ,202.0,2000000.0,269061.0,8.7,Hit,229012,11000,0.0,1954.0,Action|Adventure|Drama,Japan,Japanese,Unrated,1.37, Black and White,-1730939.0,-86.54695,2.0,0.269061
The Other Dream Team ,89.0,500000.0,133778.0,8.4,Hit,3086,0,6.0,2012.0,Documentary|Sport,USA,English,Not Rated,,Color,-366222.0,-73.2444,0.5,0.133778
Johnny Suede ,97.0,500000.0,0.0,5.8,Average,3013,344,32.0,1991.0,Comedy|Music|Romance,Switzerland,English,R,1.85, Black and White,-500000.0,-100.0,0.5,0.0
Finishing the Game: The Search for a New Bruce Lee ,84.0,500000.0,52850.0,6.2,Hit,1656,155,681.0,2007.0,Comedy,USA,English,Not Rated,1.85,Color,-447150.0,-89.42999999999999,0.5,0.05285
Rubber ,82.0,500000.0,98017.0,5.8,Average,26185,46000,248.0,2010.0,Comedy|Fantasy|Horror,France,English,R,1.85,Color,-401983.0,-80.39659999999999,0.5,0.098017
Home ,94.0,135000000.0,177343675.0,6.7,Hit,70136,26000,12.0,2015.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,USA,English,PG,1.85,Color,42343675.0,31.365685185185182,135.0,177.343675
Kiss the Bride ,100.0,500000.0,31937.0,5.7,Average,1358,60,6.0,2007.0,Comedy|Romance,USA,English,R,1.85,Color,-468063.0,-93.6126,0.5,0.031937
The Slaughter Rule ,112.0,500000.0,13134.0,6.1,Hit,2004,183,12.0,2002.0,Drama|Sport,USA,English,R,2.35,Color,-486866.0,-97.3732,0.5,0.013134
Monsters ,94.0,500000.0,237301.0,6.4,Hit,75669,19000,380.0,2010.0,Drama|Sci-Fi|Thriller,UK,English,R,2.35,Color,-262699.0,-52.5398,0.5,0.237301
The Californians ,87.0,0.0,0.0,5.0,Average,299,29,0.0,2005.0,Drama,USA,English,PG,1.85,Color,0.0,,0.0,0.0
The Living Wake ,91.0,500000.0,12055.0,6.5,Hit,739,339,0.0,2007.0,Comedy,USA,English,PG-13,,Color,-487945.0,-97.589,0.5,0.012055
Detention of the Dead ,87.0,500000.0,1332.0,4.6,Average,2038,898,38.0,2012.0,Comedy|Horror,USA,English,Not Rated,2.35,Color,-498668.0,-99.7336,0.5,0.001332
Crazy Stone ,98.0,3000000.0,0.0,7.7,Hit,2097,23,0.0,2006.0,Comedy|Crime,China,Mandarin,,2.35,Color,-3000000.0,-100.0,3.0,0.0
Scott Walker: 30 Century Man ,95.0,500000.0,0.0,7.3,Hit,1006,808,3.0,2006.0,Biography|Documentary|Music,UK,English,,1.85,Color,-500000.0,-100.0,0.5,0.0
Everything Put Together ,87.0,100000.0,0.0,6.6,Hit,601,22,395.0,2000.0,Drama,USA,English,R,1.85,Color,-100000.0,-100.0,0.1,0.0
Good Kill ,102.0,0.0,316842.0,6.4,Hit,15756,0,487.0,2014.0,Drama|Thriller,USA,English,R,2.35,Color,316842.0,0.0,0.0,0.316842
Insomnia Manica ,127.0,500000.0,0.0,5.8,Average,16,0,2.0,2005.0,Thriller,USA,English,,1.33,Color,-500000.0,-100.0,0.5,0.0
The Outrageous Sophie Tucker ,96.0,500000.0,0.0,7.2,Hit,38,16,3.0,2014.0,Documentary,USA,English,,1.33,Color,-500000.0,-100.0,0.5,0.0
Now Is Good ,103.0,0.0,0.0,7.2,Hit,26863,0,21.0,2012.0,Drama|Romance,UK,English,PG-13,2.35,Color,0.0,,0.0,0.0
Girls Gone Dead ,104.0,500000.0,0.0,3.5,Average,2012,0,32.0,2012.0,Comedy|Horror,USA,English,R,2.35,Color,-500000.0,-100.0,0.5,0.0
America Is Still the Place ,90.0,0.0,0.0,7.5,Hit,22,337,0.0,2015.0,History,USA,English,,,Color,0.0,,0.0,0.0
Subconscious ,122.0,0.0,0.0,2.2,Flop,292,353,406.0,2015.0,Action|Mystery|Thriller,USA,English,R,,Color,0.0,,0.0,0.0
Crossroads ,93.0,12000000.0,37188667.0,3.3,Average,34219,0,33.0,2002.0,Comedy|Drama,USA,English,PG-13,1.85,Color,25188667.0,209.90555833333335,12.0,37.188667
Enter Nowhere ,90.0,500000.0,0.0,6.6,Hit,5025,701,0.0,2011.0,Mystery|Thriller,USA,English,R,,Color,-500000.0,-100.0,0.5,0.0
The King of Najayo ,101.0,500000.0,0.0,6.9,Hit,197,126,0.0,2012.0,Crime|Drama,Dominican Republic,Spanish,R,16.0,Color,-500000.0,-100.0,0.5,0.0
Fight to the Finish ,94.0,150000.0,0.0,4.0,Average,60,381,0.0,2016.0,Action|Romance|Sport,USA,English,PG-13,,Color,-150000.0,-100.0,0.15,0.0
Alleluia! The Devil's Carnival ,97.0,500000.0,0.0,7.4,Hit,259,707,163.0,2016.0,Horror|Musical,USA,English,,1.78,Color,-500000.0,-100.0,0.5,0.0
The Sound and the Shadow ,90.0,0.0,0.0,8.3,Hit,30,70,0.0,2014.0,Comedy|Mystery|Thriller,USA,English,R,,Color,0.0,,0.0,0.0
Rodeo Girl ,108.0,500000.0,0.0,5.7,Average,62,0,431.0,2016.0,Family,USA,English,PG,,Color,-500000.0,-100.0,0.5,0.0
Born to Fly: Elizabeth Streb vs. Gravity ,82.0,500000.0,21199.0,6.8,Hit,40,44,0.0,2014.0,Action|Biography|Documentary|Sport,USA,English,,,Color,-478801.0,-95.7602,0.5,0.021199
The Little Ponderosa Zoo ,84.0,500000.0,0.0,5.2,Average,15,9,0.0,2016.0,Family,USA,English,,16.0,Color,-500000.0,-100.0,0.5,0.0
Oz the Great and Powerful ,130.0,215000000.0,234903076.0,6.4,Hit,175413,60000,0.0,2013.0,Adventure|Family|Fantasy,USA,English,PG,2.35,Color,19903076.0,9.257244651162791,215.0,234.903076
The Toxic Avenger ,91.0,475000.0,0.0,6.2,Hit,19253,0,6.0,1984.0,Action|Comedy|Horror|Sci-Fi,USA,English,Unrated,1.85,Color,-475000.0,-100.0,0.475,0.0
Straight Out of Brooklyn ,91.0,450000.0,2712293.0,5.9,Average,475,123,10.0,1991.0,Crime|Drama,USA,English,R,1.85,Color,2262293.0,502.73177777777784,0.45,2.712293
Bloody Sunday ,107.0,2000000.0,768045.0,7.7,Hit,19732,0,521.0,2002.0,Drama|History|War,UK,English,R,1.85,Color,-1231955.0,-61.59775,2.0,0.768045
Diamond Ruff ,82.0,500000.0,0.0,4.3,Average,53,62,5.0,2015.0,Action,USA,English,R,,Color,-500000.0,-100.0,0.5,0.0
Conversations with Other Women ,84.0,450000.0,379122.0,7.1,Hit,10143,0,3.0,2005.0,Comedy|Drama|Romance,UK,English,R,2.39,Color,-70878.0,-15.750666666666666,0.45,0.379122
Poultrygeist: Night of the Chicken Dead ,103.0,500000.0,23000.0,6.2,Hit,5931,0,365.0,2006.0,Comedy|Horror|Musical,USA,English,Unrated,1.85,Color,-477000.0,-95.39999999999999,0.5,0.023
Mutual Friends ,86.0,450000.0,0.0,6.8,Hit,64,31,0.0,2013.0,Comedy|Romance,USA,English,,,Color,-450000.0,-100.0,0.45,0.0
42nd Street ,89.0,439000.0,2300000.0,7.7,Hit,7921,439,24.0,1933.0,Comedy|Musical|Romance,USA,English,Unrated,1.37, Black and White,1861000.0,423.9179954441913,0.439,2.3
Rise of the Entrepreneur: The Search for a Better Way ,52.0,450000.0,0.0,8.2,Hit,78,460,0.0,2014.0,Documentary,USA,English,G,,Color,-450000.0,-100.0,0.45,0.0
Metropolitan ,98.0,225000.0,2938208.0,7.5,Hit,7143,865,89.0,1990.0,Comedy|Drama|Romance,USA,English,PG-13,1.66,Color,2713208.0,1205.8702222222223,0.225,2.938208
As It Is in Heaven ,133.0,25000000.0,9910.0,7.6,Hit,13543,0,10.0,2004.0,Comedy|Drama|Music|Romance,Sweden,Swedish,,1.85,Color,-24990090.0,-99.96036000000001,25.0,0.00991
Roadside ,81.0,0.0,0.0,4.1,Average,268,61,15.0,2013.0,Drama|Horror|Mystery|Thriller,USA,English,,16.0,Color,0.0,,0.0,0.0
Napoleon Dynamite ,92.0,400000.0,44540956.0,6.9,Hit,161448,0,100.0,2004.0,Comedy,USA,English,PG,1.85,Color,44140956.0,11035.239,0.4,44.540956
Blue Ruin ,90.0,1066167.0,258113.0,7.1,Hit,42678,0,57.0,2013.0,Crime|Drama|Thriller,USA,English,R,2.35,Color,-808054.0,-75.79056564309343,1.066167,0.258113
Paranormal Activity ,84.0,15000.0,107917283.0,6.3,Hit,184824,12000,110.0,2007.0,Horror,USA,English,R,1.85,Color,107902283.0,719348.5533333333,0.015,107.917283
Dogtown and Z-Boys ,91.0,0.0,1293295.0,7.7,Hit,10366,0,147.0,2001.0,Documentary|Sport,USA,English,PG-13,1.37, Black and White,1293295.0,0.0,0.0,1.293295
Monty Python and the Holy Grail ,91.0,229575.0,1229197.0,8.3,Hit,382240,14000,0.0,1975.0,Adventure|Comedy|Fantasy,UK,English,PG,1.66,Color,999622.0,435.4228465643036,0.229575,1.229197
Quinceañera ,90.0,400000.0,1689999.0,7.1,Hit,3675,426,25.0,2006.0,Drama,USA,Spanish,R,2.35,Color,1289999.0,322.49975,0.4,1.689999
Gory Gory Hallelujah ,96.0,100000.0,11798.0,4.7,Average,179,39,14.0,2003.0,Comedy|Fantasy|Horror|Musical,USA,English,,1.78,Color,-88202.0,-88.202,0.1,0.011798
Heroes             ,60.0,0.0,0.0,7.7,Hit,202115,0,,,Drama|Fantasy|Sci-Fi|Thriller,USA,English,TV-14,16.0,Color,0.0,,0.0,0.0
Tarnation ,88.0,218.0,592014.0,7.2,Hit,5709,754,20.0,2003.0,Biography|Documentary,USA,English,Unrated,1.37,Color,591796.0,271466.05504587153,0.000218,0.592014
I Want Your Money ,92.0,400000.0,425899.0,5.1,Average,1123,638,4.0,2010.0,Documentary,USA,English,PG,1.78,Color,25899.0,6.47475,0.4,0.425899
Love in the Time of Monsters ,97.0,500000.0,0.0,5.4,Average,143,194,0.0,2014.0,Comedy|Horror,USA,English,,,Color,-500000.0,-100.0,0.5,0.0
The Beyond ,82.0,400000.0,126387.0,6.9,Hit,14985,2000,385.0,1981.0,Horror,Italy,Italian,X,2.35, Black and White,-273613.0,-68.40325,0.4,0.126387
Home Movies             ,22.0,0.0,0.0,8.2,Hit,7458,526,,,Animation|Comedy|Drama,USA,English,TV-PG,1.33,Color,0.0,,0.0,0.0
What Happens in Vegas ,101.0,35000000.0,80276912.0,6.1,Hit,140740,0,12.0,2008.0,Comedy|Romance,USA,English,PG-13,2.35,Color,45276912.0,129.3626057142857,35.0,80.276912
The Dark Hours ,80.0,500000.0,0.0,6.1,Hit,4788,166,3.0,2005.0,Horror|Thriller,Canada,English,R,1.85,Color,-500000.0,-100.0,0.5,0.0
My Beautiful Laundrette ,97.0,650000.0,0.0,6.9,Hit,10577,0,350.0,1985.0,Comedy|Drama|Romance,UK,English,R,1.66,Color,-650000.0,-100.0,0.65,0.0
Fabled ,84.0,0.0,25918.0,5.8,Average,191,7,0.0,2002.0,Drama|Horror|Mystery|Thriller,USA,English,R,1.78, Black and White,25918.0,0.0,0.0,0.025918
Show Me ,97.0,900000.0,0.0,6.0,Average,369,12,0.0,2004.0,Drama|Thriller,Canada,French,R,1.78,Color,-900000.0,-100.0,0.9,0.0
Cries & Whispers ,91.0,400000.0,0.0,8.2,Hit,19964,0,0.0,1972.0,Drama,Sweden,Swedish,R,1.66,Color,-400000.0,-100.0,0.4,0.0
Intolerance: Love's Struggle Throughout the Ages ,123.0,385907.0,0.0,8.0,Hit,10718,691,204.0,1916.0,Drama|History|War,USA,,Not Rated,1.33, Black and White,-385907.0,-100.0,0.385907,0.0
Trekkies ,86.0,375000.0,617172.0,7.0,Hit,4407,672,3.0,1997.0,Documentary,USA,English,PG,,Color,242172.0,64.5792,0.375,0.617172
The Broadway Melody ,100.0,379000.0,2808000.0,6.3,Hit,4546,167,4.0,1929.0,Musical|Romance,USA,English,Passed,1.37, Black and White,2429000.0,640.8970976253298,0.379,2.808
The Evil Dead ,96.0,375000.0,0.0,7.6,Hit,141219,12000,0.0,1981.0,Fantasy|Horror,USA,English,NC-17,1.37,Color,-375000.0,-100.0,0.375,0.0
Maniac ,89.0,6000000.0,12843.0,6.1,Hit,27297,0,33.0,2012.0,Horror|Thriller,France,English,Not Rated,2.35,Color,-5987157.0,-99.78595,6.0,0.012843
Censored Voices ,84.0,450000.0,34151.0,7.2,Hit,186,111,0.0,2015.0,Documentary|History,Israel,Hebrew,,1.78,Color,-415849.0,-92.41088888888889,0.45,0.034151
Murderball ,88.0,1750211.0,1523883.0,7.8,Hit,9037,0,30.0,2005.0,Documentary|Sport,USA,English,R,1.85,Color,-226328.0,-12.9314694056888,1.750211,1.523883
American Ninja 2: The Confrontation ,90.0,350000.0,4000000.0,4.7,Average,6046,583,44.0,1987.0,Action|Drama,USA,English,R,1.85,Color,3650000.0,1042.857142857143,0.35,4.0
51 Birch Street ,90.0,0.0,84689.0,7.5,Hit,695,70,0.0,2005.0,Documentary,Germany,English,Unrated,,Color,84689.0,0.0,0.0,0.084689
Revolution             ,43.0,0.0,0.0,6.7,Hit,72017,17000,,,Action|Adventure|Drama|Sci-Fi,USA,English,TV-14,16.0,Color,0.0,,0.0,0.0
Rotor DR1 ,98.0,350000.0,0.0,3.4,Average,209,240,0.0,2015.0,Family|Sci-Fi,USA,English,,2.35,Color,-350000.0,-100.0,0.35,0.0
Halloween ,101.0,300000.0,47000000.0,7.9,Hit,157863,12000,0.0,1978.0,Horror|Thriller,USA,English,R,2.35,Color,46700000.0,15566.666666666666,0.3,47.0
12 Angry Men ,96.0,350000.0,0.0,8.9,Hit,447785,40000,0.0,1957.0,Crime|Drama,USA,English,Not Rated,1.66, Black and White,-350000.0,-100.0,0.35,0.0
My Dog Tulip ,83.0,0.0,246574.0,6.9,Hit,1272,675,3.0,2009.0,Animation|Drama,USA,English,,1.85,Color,246574.0,0.0,0.0,0.246574
